country_iso3;region_code;name;area;sdek_id;is_center;pod_max
blr;;"Великий лес, Брагинский р-н, Гомельская обл";Гомельскаяобл.;40655;0;0.000
blr;;"Великий Лес, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41052;0;0.000
blr;;"Великое Поле, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41802;0;0.000
blr;;"Велин, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41841;0;0.000
blr;;"Вербов, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41053;0;0.000
blr;;"Верный, Жлобинский р-н, Гомельская обл";Гомельскаяобл.;41325;0;0.000
blr;;"Верхи, Ельский р-н, Гомельская обл";Гомельскаяобл.;41142;0;0.000
blr;;"Верхний Млынок, Мозырьский р-н, Гомельская обл";Гомельскаяобл.;41509;0;0.000
blr;;"Верхняя Олба, Жлобинский р-н, Гомельская обл";Гомельскаяобл.;41326;0;0.000
blr;;"Веселовка, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41054;0;0.000
blr;;"Весёлый, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41842;0;0.000
blr;;"Ветка, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40745;0;0.000
blr;;"Веточка, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42027;0;0.000
blr;;"Ветхинь, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41843;0;0.000
blr;;"Виков, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42029;0;0.000
blr;;"Вильча, Житковичский р-н, Гомельская обл";Гомельскаяобл.;41176;0;0.000
blr;;"Вить, Хойницкий р-н, Гомельская обл";Гомельскаяобл.;42130;0;0.000
blr;;"Вишар, Калинковтчский р-н, Гомельская обл";Гомельскаяобл.;41366;0;0.000
blr;;"Вишенский, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40888;0;0.000
blr;;"Вишенька, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42030;0;0.000
blr;;"Вишнёвка, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40889;0;0.000
blr;;"Вишнёвка, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41845;0;0.000
blr;;"Вищин, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42031;0;0.000
blr;;"Владимировка, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40763;0;0.000
blr;;"Воземля, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41622;0;0.000
blr;;"Вознесенск, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41846;0;0.000
blr;;"Волкошанка, Лоевский р-н, Гомельская обл";Гомельскаяобл.;41466;0;0.000
blr;;"Володарск, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41847;0;0.000
blr;;"Волосовичи, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41623;0;0.000
blr;;"Волчья Гора, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41848;0;0.000
blr;;"Вольный, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40683;0;0.000
blr;;"Ворновка, Кормянский р-н, Гомельская обл";Гомельскаяобл.;41422;0;0.000
blr;;"Воробьёвка, Ветковский р-н, Гомельская обл";Гомельскаяобл.;40845;0;0.000
blr;;"Воронов, Лельчицкий р-н, Гомельская обл";Гомельскаяобл.;41438;0;0.000
blr;;"Воротец, Хойницкий р-н, Гомельская обл";Гомельскаяобл.;42131;0;0.000
blr;;"Восов, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41850;0;0.000
blr;;"Восток, Ветковский р-н, Гомельская обл";Гомельскаяобл.;40853;0;0.000
blr;;"Восток, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40890;0;0.000
blr;;"Восток, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41851;0;0.000
blr;;"Восход, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40786;0;0.000
blr;;"Вторая Слободка, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41801;0;0.000
blr;;"Вузнаж, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41852;0;0.000
blr;;"Выдрица, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40764;0;0.000
blr;;"Вылево, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41055;0;0.000
blr;;"Высокая Грива, Буда-Кошелевский р-н, Гомельская об";Гомельскаяобл.;40746;0;0.000
blr;;"Высокое, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42032;0;0.000
blr;;"Высокое, Хойницкий р-н, Гомельская обл";Гомельскаяобл.;42132;0;0.000
blr;;"Высокополье, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41056;0;0.000
blr;;"Вышелов, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41699;0;0.000
blr;;"Вышемир, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41853;0;0.000
blr;;"Вышков-Бурицкое, Лоевский р-н, Гомельская обл";Гомельскаяобл.;41467;0;0.000
blr;;"Вязовица, Калинковтчский р-н, Гомельская обл";Гомельскаяобл.;41367;0;0.000
blr;;"Вялье, Брагинский р-н, Гомельская обл";Гомельскаяобл.;40656;0;0.000
blr;;"Габрилеевка, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41549;0;0.000
blr;;"Гавли, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40771;0;0.000
blr;;"Гагали, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41854;0;0.000
blr;;"Гадиловичи, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42033;0;0.000
blr;;"Гаек, Чечерский р-н, Гомельская обл";Гомельскаяобл.;42168;0;0.000
blr;;"Гайдуковка, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42034;0;0.000
blr;;"Галеевка, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40891;0;0.000
blr;;"Галки, Брагинский р-н, Гомельская обл";Гомельскаяобл.;40657;0;0.000
blr;;"Галое, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41058;0;0.000
blr;;"Гать, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41624;0;0.000
blr;;"Гиневичев Груд, Мозырьский р-н, Гомельская обл";Гомельскаяобл.;41510;0;0.000
blr;;"Гиров, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41855;0;0.000
blr;;"Глазовка, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40684;0;0.000
blr;;"Глинище, Хойницкий р-н, Гомельская обл";Гомельскаяобл.;42133;0;0.000
blr;;"Глинка, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41716;0;0.000
blr;;"Глушец, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41856;0;0.000
blr;;"Глушица, Жлобинский р-н, Гомельская обл";Гомельскаяобл.;41327;0;0.000
blr;;"Глыбов, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41857;0;0.000
blr;;"Гоголев, Калинковтчский р-н, Гомельская обл";Гомельскаяобл.;41368;0;0.000
blr;;"Годуны, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41625;0;0.000
blr;;"Головинцы, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40892;0;0.000
blr;;"Головки, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41858;0;0.000
blr;;"Голубица, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41698;0;0.000
blr;;"Гончаровка, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41859;0;0.000
blr;;"Гора, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40685;0;0.000
blr;;"Горваль, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41860;0;0.000
blr;;"Гордуны, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41059;0;0.000
blr;;"Горивода, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41861;0;0.000
blr;;"Горная, Мозырьский р-н, Гомельская обл";Гомельскаяобл.;41511;0;0.000
blr;;"Горновка, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41863;0;0.000
blr;;"Городец, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42036;0;0.000
blr;;"Городок, Лоевский р-н, Гомельская обл";Гомельскаяобл.;41468;0;0.000
blr;;"Городок, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41864;0;0.000
blr;;"Гороховичи, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41626;0;0.000
blr;;"Горошков, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41865;0;0.000
blr;;"Горошков, Хойницкий р-н, Гомельская обл";Гомельскаяобл.;42135;0;0.000
blr;;"Гостивель, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41866;0;0.000
blr;;"Гостов, Мозырьский р-н, Гомельская обл";Гомельскаяобл.;41512;0;0.000
blr;;"Грабники, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41768;0;0.000
blr;;"Грабов, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41703;0;0.000
blr;;"Грабов, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42035;0;0.000
blr;;"Грабовка, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40893;0;0.000
blr;;"Грабск, Жлобинский р-н, Гомельская обл";Гомельскаяобл.;41328;0;0.000
blr;;"Грабьё, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41627;0;0.000
blr;;"Грановка, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41867;0;0.000
blr;;"Гребень, Житковичский р-н, Гомельская обл";Гомельскаяобл.;41177;0;0.000
blr;;"Грива, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40894;0;0.000
blr;;"Григорьевка, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40686;0;0.000
blr;;"Гриши, Ельский р-н, Гомельская обл";Гомельскаяобл.;41143;0;0.000
blr;;"Гроза, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40895;0;0.000
blr;;"Громкий, Брагинский р-н, Гомельская обл";Гомельскаяобл.;40658;0;0.000
blr;;"Громыки, Лоевский р-н, Гомельская обл";Гомельскаяобл.;41469;0;0.000
blr;;"Грохов, Лоевский р-н, Гомельская обл";Гомельскаяобл.;41470;0;0.000
blr;;"Грудское, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41868;0;0.000
blr;;"Грушевка, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41060;0;0.000
blr;;"Грушное, Брагинский р-н, Гомельская обл";Гомельскаяобл.;40659;0;0.000
blr;;"Губичи, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40687;0;0.000
blr;;"Гулевичи, Калинковтчский р-н, Гомельская обл";Гомельскаяобл.;41369;0;0.000
blr;;"Гумнище, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42038;0;0.000
blr;;"Гурины, Мозырьский р-н, Гомельская обл";Гомельскаяобл.;41513;0;0.000
blr;;"Гусаровка, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42039;0;0.000
blr;;"Гута, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42040;0;0.000
blr;;"Давыдовка, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40896;0;0.000
blr;;"Двесница, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41628;0;0.000
blr;;"Движки, Ельский р-н, Гомельская обл";Гомельскаяобл.;41144;0;0.000
blr;;"Дворище, Хойницкий р-н, Гомельская обл";Гомельскаяобл.;42136;0;0.000
blr;;"Дедов Курган, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40772;0;0.000
blr;;"Дедовка, Житковичский р-н, Гомельская обл";Гомельскаяобл.;41178;0;0.000
blr;;"Деменка, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41736;0;0.000
blr;;"Демехи, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41869;0;0.000
blr;;"Демидовка, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40747;0;0.000
blr;;"Демино, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40773;0;0.000
blr;;"Демьянки, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41062;0;0.000
blr;;"Денисковичи, Жлобинский р-н, Гомельская обл";Гомельскаяобл.;41330;0;0.000
blr;;"Деражня, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41870;0;0.000
blr;;"Дербин, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41629;0;0.000
blr;;"Дербинка, Мозырьский р-н, Гомельская обл";Гомельскаяобл.;41514;0;0.000
blr;;"Деревище, Калинковтчский р-н, Гомельская обл";Гомельскаяобл.;41370;0;0.000
blr;;"Детловщина, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42043;0;0.000
blr;;"Дзержинский, Чечерский р-н, Гомельская обл";Гомельскаяобл.;42169;0;0.000
blr;;"Диково, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40688;0;0.000
blr;;"Диколовка, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40897;0;0.000
blr;;"Димамерки, Лоевский р-н, Гомельская обл";Гомельскаяобл.;41471;0;0.000
blr;;"Дмитриевка, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41061;0;0.000
blr;;"Днеприк, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41871;0;0.000
blr;;"Днепровец, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41872;0;0.000
blr;;"Днепровский, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42045;0;0.000
blr;;"Добрая Надежда, Буда-Кошелевский р-н, Гомельская о";Гомельскаяобл.;40689;0;0.000
blr;;"Доброгоща, Брагинский р-н, Гомельская обл";Гомельскаяобл.;40660;0;0.000
blr;;"Добрый Рог, Лоевский р-н, Гомельская обл";Гомельскаяобл.;41472;0;0.000
blr;;"Добужа, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41873;0;0.000
blr;;"Довляды, Хойницкий р-н, Гомельская обл";Гомельскаяобл.;42137;0;0.000
blr;;"Довск, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42046;0;0.000
blr;;"Долбцы, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42047;0;0.000
blr;;"Долголесье, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40898;0;0.000
blr;;"Долина, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40787;0;0.000
blr;;"Долина, Жлобинский р-н, Гомельская обл";Гомельскаяобл.;41329;0;0.000
blr;;"Домановичи, Калинковтчский р-н, Гомельская обл";Гомельскаяобл.;41371;0;0.000
blr;;"Дорошевичи, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41742;0;0.000
blr;;"Драгунск, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42048;0;0.000
blr;;"Дражня, Светлогорский р-н, Гомельская обл";Гомельскаяобл.;42109;0;0.000
blr;;"Дубецкое, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41063;0;0.000
blr;;"Дубина, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40899;0;0.000
blr;;"Дубницкое, Лельчицкий р-н, Гомельская обл";Гомельскаяобл.;41439;0;0.000
blr;;"Дубовец, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40900;0;0.000
blr;;"Дубовица, Кормянский р-н, Гомельская обл";Гомельскаяобл.;41423;0;0.000
blr;;"Дубовый Лог, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41064;0;0.000
blr;;"Дуброва, Ельский р-н, Гомельская обл";Гомельскаяобл.;41162;0;0.000
blr;;"Дуброва, Лельчицкий р-н, Гомельская обл";Гомельскаяобл.;41440;0;0.000
blr;;"Дуброва, Лоевский р-н, Гомельская обл";Гомельскаяобл.;41473;0;0.000
blr;;"Дуброва, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41722;0;0.000
blr;;"Дуброва, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42049;0;0.000
blr;;"Дубровка, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40774;0;0.000
blr;;"Дубровка, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41065;0;0.000
blr;;"Дубровка, Ельский р-н, Гомельская обл";Гомельскаяобл.;41145;0;0.000
blr;;"Дубровки, Лельчицкий р-н, Гомельская обл";Гомельскаяобл.;41441;0;0.000
blr;;"Дударево, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41066;0;0.000
blr;;"Дудичи, Калинковтчский р-н, Гомельская обл";Гомельскаяобл.;41372;0;0.000
blr;;"Дунай, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40690;0;0.000
blr;;"Дунай, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41875;0;0.000
blr;;"Дуяновка, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40901;0;0.000
blr;;"Дятловка, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41876;0;0.000
blr;;"Евстратовка, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40902;0;0.000
blr;;"Единство, Чечерский р-н, Гомельская обл";Гомельскаяобл.;42170;0;0.000
blr;;"Еленово, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42051;0;0.000
blr;;"Елизаровичи, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41877;0;0.000
blr;;"Елки, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42050;0;0.000
blr;;"Ельно, Житковичский р-н, Гомельская обл";Гомельскаяобл.;41182;0;0.000
blr;;"Енцы, Кормянский р-н, Гомельская обл";Гомельскаяобл.;41424;0;0.000
blr;;"Епифань, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40903;0;0.000
blr;;"Ерёмовка, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41067;0;0.000
blr;;"Ерохово, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40905;0;0.000
blr;;"Жгунская Буда, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41069;0;0.000
blr;;"Жгунь, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41068;0;0.000
blr;;"Желудье, Ветковский р-н, Гомельская обл";Гомельскаяобл.;40860;0;0.000
blr;;"Жердь, Светлогорский р-н, Гомельская обл";Гомельскаяобл.;42110;0;0.000
blr;;"Жиличи, Брагинский р-н, Гомельская обл";Гомельскаяобл.;40661;0;0.000
blr;;"Житовля, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40906;0;0.000
blr;;"Житонежье, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40691;0;0.000
blr;;"Жмурное, Лельчицкий р-н, Гомельская обл";Гомельскаяобл.;41442;0;0.000
blr;;"Жмуровка, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41878;0;0.000
blr;;"Жуковичи, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41630;0;0.000
blr;;"Журавлёвка, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40907;0;0.000
blr;;"Забабье, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40775;0;0.000
blr;;"Заболотье, Калинковтчский р-н, Гомельская обл";Гомельскаяобл.;41373;0;0.000
blr;;"Заболотье, Мозырьский р-н, Гомельская обл";Гомельскаяобл.;41515;0;0.000
blr;;"Заболотье, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41631;0;0.000
blr;;"Заболотье, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41754;0;0.000
blr;;"Забродье, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40816;0;0.000
blr;;"Забродье, Лельчицкий р-н, Гомельская обл";Гомельскаяобл.;41443;0;0.000
blr;;"Забродье, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41762;0;0.000
blr;;"Завидовка, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40804;0;0.000
blr;;"Завидовка, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41070;0;0.000
blr;;"Завод, Жлобинский р-н, Гомельская обл";Гомельскаяобл.;41331;0;0.000
blr;;"Заводный Остров, Мозырьский р-н, Гомельская обл";Гомельскаяобл.;41516;0;0.000
blr;;"Загатье, Житковичский р-н, Гомельская обл";Гомельскаяобл.;41179;0;0.000
blr;;"Загорбашье, Житковичский р-н, Гомельская обл";Гомельскаяобл.;41180;0;0.000
blr;;"Загорины, Мозырьский р-н, Гомельская обл";Гомельскаяобл.;41519;0;0.000
blr;;"Задоровка, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40908;0;0.000
blr;;"Заездье, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42052;0;0.000
blr;;"Займище, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40909;0;0.000
blr;;"Зайцев, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41071;0;0.000
blr;;"Закопытье, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41072;0;0.000
blr;;"Закрашинский Мох, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41879;0;0.000
blr;;"Залесье, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40910;0;0.000
blr;;"Залесье, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41073;0;0.000
blr;;"Залесье, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41804;0;0.000
blr;;"Залесье, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41880;0;0.000
blr;;"Залинейный, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40911;0;0.000
blr;;"Залозье, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42054;0;0.000
blr;;"Залядье, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40912;0;0.000
blr;;"Замокровье, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42056;0;0.000
blr;;"Замостье, Калинковтчский р-н, Гомельская обл";Гомельскаяобл.;41374;0;0.000
blr;;"Замостье, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41712;0;0.000
blr;;"Заозерщина, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41632;0;0.000
blr;;"Заозерье, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41633;0;0.000
blr;;"Заозерье, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42057;0;0.000
blr;;"Западный, Житковичский р-н, Гомельская обл";Гомельскаяобл.;41181;0;0.000
blr;;"Запрудовка, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41074;0;0.000
blr;;"Зарадвинье, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41075;0;0.000
blr;;"Заречье, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40692;0;0.000
blr;;"Заречье, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41634;0;0.000
blr;;"Заречье, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41881;0;0.000
blr;;"Зарижье, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41635;0;0.000
blr;;"Зарница, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40913;0;0.000
blr;;"Заря Свободы, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41883;0;0.000
blr;;"Заря, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40693;0;0.000
blr;;"Заселье, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41884;0;0.000
blr;;"Засинцы, Ельский р-н, Гомельская обл";Гомельскаяобл.;41146;0;0.000
blr;;"Заспа, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41885;0;0.000
blr;;"Затишье, Ветковский р-н, Гомельская обл";Гомельскаяобл.;40861;0;0.000
blr;;"Затишье, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41636;0;0.000
blr;;"Заходы, Лельчицкий р-н, Гомельская обл";Гомельскаяобл.;41444;0;0.000
blr;;"Заходы, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41886;0;0.000
blr;;"Заширье, Ельский р-н, Гомельская обл";Гомельскаяобл.;41163;0;0.000
blr;;"Защебье, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41887;0;0.000
blr;;"Зборов, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42059;0;0.000
blr;;"Зелёная Дубрава, Буда-Кошелевский р-н, Гомельская";Гомельскаяобл.;40748;0;0.000
blr;;"Зелёная Рунь, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42060;0;0.000
blr;;"Зелёная, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40817;0;0.000
blr;;"Зелёнка, Мозырьский р-н, Гомельская обл";Гомельскаяобл.;41517;0;0.000
blr;;"Зелёные Луки, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40914;0;0.000
blr;;"Зелёный Гай, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40915;0;0.000
blr;;"Зелёный Дуб, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40736;0;0.000
blr;;"Зелёный Мох, Мозырьский р-н, Гомельская обл";Гомельскаяобл.;41518;0;0.000
blr;;"Зелёный Остров, Буда-Кошелевский р-н, Гомельская о";Гомельскаяобл.;40805;0;0.000
blr;;"Зелёный Остров, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40916;0;0.000
blr;;"Зелёный Сад, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40917;0;0.000
blr;;"Знамя, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41076;0;0.000
blr;;"Золотой Рог, Ветковский р-н, Гомельская обл";Гомельскаяобл.;40863;0;0.000
blr;;"Золотуха, Калинковтчский р-н, Гомельская обл";Гомельскаяобл.;41375;0;0.000
blr;;"Зуб-Буда, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41637;0;0.000
blr;;"Зублище, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41723;0;0.000
blr;;"Зябровка, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40918;0;0.000
blr;;"Иваки, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41077;0;0.000
blr;;"Иванище, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41921;0;0.000
blr;;"Иванищевичи, Наровлянский р-н, Гомельская обл";Гомельскаяобл.;41638;0;0.000
blr;;"Иванковщина, Мозырьский р-н, Гомельская обл";Гомельскаяобл.;41520;0;0.000
blr;;"Ивановка, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40694;0;0.000
blr;;"Ивановка, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40919;0;0.000
blr;;"Ивановка, Речицкий р-н, Гомельская обл";Гомельскаяобл.;41922;0;0.000
blr;;"Иванполье, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41078;0;0.000
blr;;"Иванькин, Ветковский р-н, Гомельская обл";Гомельскаяобл.;40864;0;0.000
blr;;"Иваньков, Лоевский р-н, Гомельская обл";Гомельскаяобл.;41474;0;0.000
blr;;"Ивольск, Буда-Кошелевский р-н, Гомельская обл";Гомельскаяобл.;40695;0;0.000
blr;;"Игнато-Фабиановка, Калинковтчский р-н, Гомельская";Гомельскаяобл.;41376;0;0.000
blr;;"Иговка, Добрушский р-н, Гомельская обл";Гомельскаяобл.;41079;0;0.000
blr;;"Избынь, Хойницкий р-н, Гомельская обл";Гомельскаяобл.;42138;0;0.000
blr;;"Ильич, Гомельский р-н, Гомельская обл";Гомельскаяобл.;40920;0;0.000
blr;;"Ильич, Петриковский р-н, Гомельская обл";Гомельскаяобл.;41774;0;0.000
blr;;"Ильич, Рогачевский р-н, Гомельская обл";Гомельскаяобл.;42061;0;0.000
blr;;"Интернационал, Буда-Кошелевский р-н, Гомельская об";Гомельскаяобл.;40696;0;0.000
blr;;"Исаковичи, Лоевский р-н, Гомельская обл";Гомельскаяобл.;41475;0;0.000
